"fecha";"Run Fondo";"nombre_fondo";"nemo_instr";"rut_emisor";"dig_ver_emi";"cod_pais_emi";"tipo_instr";"fecha_venc";"sit_instr";"clas_ries";"cod_gr_emp";"cant_un";"tipo_un";"tir";"valor_par";"valor_rel";"cod_valor";"base_tasa";"tipo_int";"valor_cierre";"cod_mon_liq";"cod_pais_tra";"porc_cap_emi";"porc_tot_act";"porc_act_fon"
2023-07-01;"8606";MONEY MARKET;FNCNO-080823;"99500410";"0";CL   ;DPC;2023-08-08;1;N-1;16;200000000;$$;0.93;;;1;30;NL;237;$$;CL;0.0;0.0;0.085
2023-07-01;"8606";MONEY MARKET;FNCNO-080823;"99500410";"0";CL   ;DPC;2023-08-08;1;N-1;16;200000000;$$;0.93;;;1;30;NL;237;$$;CL;0.0;0.0;0.085
2023-07-01;"8606";MONEY MARKET;FNCNO-080823;"99500410";"0";CL   ;DPC;2023-08-08;1;N-1;16;200000000;$$;0.93;;;1;30;NL;237;$$;CL;0.0;0.0;0.085
2023-07-01;"8606";MONEY MARKET;FNCNO-080823;"99500410";"0";CL   ;DPC;2023-08-08;1;N-1;16;200000000;$$;0.93;;;1;30;NL;237;$$;CL;0.0;0.0;0.085
2023-07-01;"8606";MONEY MARKET;FNCNO-080823;"99500410";"0";CL   ;DPC;2023-08-08;1;N-1;16;200000000;$$;0.93;;;1;30;NL;237;$$;CL;0.0;0.0;0.085
2023-07-01;"8606";MONEY MARKET;FNCNO-080823;"99500410";"0";CL   ;DPC;2023-08-08;1;N-1;16;200000000;$$;0.93;;;1;30;NL;237;$$;CL;0.0;0.0;0.085
2023-07-01;"8606";MONEY MARKET;FNCNO-080823;"99500410";"0";CL   ;DPC;2023-08-08;1;N-1;16;200000000;$$;0.93;;;1;30;NL;237;$$;CL;0.0;0.0;0.085
2023-07-01;"8606";MONEY MARKET;FNCNO-080823;"99500410";"0";CL   ;DPC;2023-08-08;1;N-1;16;200000000;$$;0.93;;;1;30;NL;237;$$;CL;0.0;0.0;0.085
2023-07-01;"8606";MONEY MARKET;FNCNO-080823;"99500410";"0";CL   ;DPC;2023-08-08;1;N-1;16;200000000;$$;0.93;;;1;30;NL;237;$$;CL;0.0;0.0;0.085
2023-07-01;"8606";MONEY MARKET;FNCNO-080823;"99500410";"0";CL   ;DPC;2023-08-08;1;N-1;16;200000000;$$;0.93;;;1;30;NL;237;$$;CL;0.0;0.0;0.085
2023-07-01;"8606";MONEY MARKET;FNCNO-080823;"99500410";"0";CL   ;DPC;2023-08-08;1;N-1;16;200000000;$$;0.92;;;1;30;NL;237;$$;CL;0.0;0.0;0.085
2023-07-01;"8606";MONEY MARKET;F*STD-030823;"97036000";K;CL   ;DPC;2023-03-08;1;N-1;14;1000000;PROM;5.8;;;1;360;NL;1000;PROM;CL;0.0;0.0;0.36
2023-07-01;"8606";MONEY MARKET;F*BIC-020823;"97080000";K;CL   ;DPC;2023-02-08;1;N-1;2;500000;PROM;5.8;;;1;360;NL;500;PROM;CL;0.0;0.0;0.18
2023-07-01;"8606";MONEY MARKET;F*HSB-070823;"97951000";"4";CL   ;DPC;2023-07-08;1;N-1;0;9000000;PROM;5.11;;;1;360;NL;8992;PROM;CL;0.0;0.0;3.237
2023-07-01;"8606";MONEY MARKET;BNPDBC030823;"97029000";"1";CL   ;PDBC;2023-03-08;1;NA;0;5000000000;$$;0.91;;;1;30;NL;5944;$$;CL;0.0;0.0;2.14
2023-07-01;"8606";MONEY MARKET;F*BIC-030823;"97080000";K;CL   ;DPC;2023-03-08;1;N-1;2;1000000;PROM;5.4;;;1;360;NL;1000;PROM;CL;0.0;0.0;0.36
2023-07-01;"8606";MONEY MARKET;BNPDBC040823;"97029000";"1";CL   ;PDBC;2023-04-08;1;NA;0;8090000000;$$;0.91;;;1;30;NL;9614;$$;CL;0.0;0.0;3.461
2023-07-01;"8606";MONEY MARKET;BNPDBC040823;"97029000";"1";CL   ;PDBC;2023-04-08;1;NA;0;1860000000;$$;0.91;;;1;30;NL;2210;$$;CL;0.0;0.0;0.796
2023-07-01;"8606";MONEY MARKET;F*BCI-170823;"97006000";"6";CL   ;DPC;2024-05-08;1;N-1;13;1300000;PROM;5.53;;;1;360;NL;1297;PROM;CL;0.0;0.0;0.467
2023-07-01;"8606";MONEY MARKET;F*BCI-180823;"97006000";"6";CL   ;DPC;2024-06-08;1;N-1;13;6000000;PROM;5.54;;;1;360;NL;5984;PROM;CL;0.0;0.0;2.154
2023-07-01;"8606";MONEY MARKET;BNPDBC100823;"97029000";"1";CL   ;PDBC;2023-10-08;1;NA;0;1565000000;$$;0.91;;;1;30;NL;1857;$$;CL;0.0;0.0;0.669
2023-07-01;"8606";MONEY MARKET;BNPDBC100823;"97029000";"1";CL   ;PDBC;2023-10-08;1;NA;0;12475000000;$$;0.91;;;1;30;NL;14799;$$;CL;0.0;0.0;5.328
2023-07-01;"8606";MONEY MARKET;F*BCI-080823;"97006000";"6";CL   ;DPC;2023-08-08;1;N-1;13;2000000;PROM;5.25;;;1;360;NL;1998;PROM;CL;0.0;0.0;0.719
2023-07-01;"8606";MONEY MARKET;F*BIC-170823;"97080000";K;CL   ;DPC;2024-05-08;1;N-1;2;5000000;PROM;5.4;;;1;360;NL;4988;PROM;CL;0.0;0.0;1.796
2023-07-01;"8606";MONEY MARKET;F*BCI-210823;"97006000";"6";CL   ;DPC;2024-09-08;1;N-1;13;5000000;PROM;5.55;;;1;360;NL;4985;PROM;CL;0.0;0.0;1.795
2023-07-01;"8606";MONEY MARKET;F*BCI-220823;"97006000";"6";CL   ;DPC;2024-10-08;1;N-1;13;5000000;PROM;5.46;;;1;360;NL;4984;PROM;CL;0.0;0.0;1.794
2023-07-01;"8606";MONEY MARKET;BNPDBC140823;"97029000";"1";CL   ;PDBC;2024-02-08;1;NA;0;8180000000;$$;0.9;;;1;30;NL;9692;$$;CL;0.0;0.0;3.489
2023-07-01;"8606";MONEY MARKET;F*BCI-171123;"97006000";"6";CL   ;DPC;2024-05-11;1;N-1;13;10000000;PROM;6.0;;;1;360;NL;9823;PROM;CL;0.0;0.0;3.537
2023-07-01;"8606";MONEY MARKET;F*BCI-250823;"97006000";"6";CL   ;DPC;2025-01-08;1;N-1;13;7000000;PROM;5.5;;;1;360;NL;6974;PROM;CL;0.0;0.0;2.511
2023-07-01;"8606";MONEY MARKET;F*BNS-030823;"97018000";"1";CL   ;DPC;2023-03-08;1;N-1;32;2000000;PROM;5.5;;;1;360;NL;1999;PROM;CL;0.0;0.0;0.72
2023-07-01;"8606";MONEY MARKET;F*BNS-040823;"97018000";"1";CL   ;DPC;2023-04-08;1;N-1;32;2000000;PROM;5.4;;;1;360;NL;1999;PROM;CL;0.0;0.0;0.72
2023-07-01;"8606";MONEY MARKET;F*BNS-040923;"97018000";"1";CL   ;DPC;2023-04-09;1;N-1;32;9000000;PROM;5.55;;;1;360;NL;8953;PROM;CL;0.0;0.0;3.223
2023-07-01;"8606";MONEY MARKET;F*HSB-030823;"97951000";"4";CL   ;DPC;2023-03-08;1;N-1;0;5000000;PROM;5.2;;;1;360;NL;4999;PROM;CL;0.0;0.0;1.8
2023-07-01;"8606";MONEY MARKET;F*BIC-180823;"97080000";K;CL   ;DPC;2024-06-08;1;N-1;2;1200000;PROM;5.4;;;1;360;NL;1197;PROM;CL;0.0;0.0;0.431
2023-07-01;"8606";MONEY MARKET;F*BIC-180823;"97080000";K;CL   ;DPC;2024-06-08;1;N-1;2;200000;PROM;5.5;;;1;360;NL;199;PROM;CL;0.0;0.0;0.072
2023-07-01;"8606";MONEY MARKET;F*BIC-180823;"97080000";K;CL   ;DPC;2024-06-08;1;N-1;2;200000;PROM;5.5;;;1;360;NL;199;PROM;CL;0.0;0.0;0.072
2023-07-01;"8606";MONEY MARKET;F*BIC-180823;"97080000";K;CL   ;DPC;2024-06-08;1;N-1;2;200000;PROM;5.5;;;1;360;NL;199;PROM;CL;0.0;0.0;0.072
2023-07-01;"8606";MONEY MARKET;F*BIC-180823;"97080000";K;CL   ;DPC;2024-06-08;1;N-1;2;200000;PROM;5.5;;;1;360;NL;199;PROM;CL;0.0;0.0;0.072
2023-07-01;"8606";MONEY MARKET;F*BIC-180823;"97080000";K;CL   ;DPC;2024-06-08;1;N-1;2;200000;PROM;5.5;;;1;360;NL;199;PROM;CL;0.0;0.0;0.072
2023-07-01;"8606";MONEY MARKET;F*BCI-070923;"97006000";"6";CL   ;DPC;2023-07-09;1;N-1;13;5000000;PROM;6.0;;;1;360;NL;4969;PROM;CL;0.0;0.0;1.789
2023-07-01;"8606";MONEY MARKET;F*EST-071123;"97030000";"7";CL   ;DPC;2023-07-11;1;N-1;21;3000000;PROM;6.05;;;1;360;NL;2951;PROM;CL;0.0;0.0;1.062
2023-07-01;"8606";MONEY MARKET;F*EST-271123;"97030000";"7";CL   ;DPC;2025-03-11;1;N-1;21;3000000;PROM;6.15;;;1;360;NL;2941;PROM;CL;0.0;0.0;1.059
2023-07-01;"8606";MONEY MARKET;F*EST-271123;"97030000";"7";CL   ;DPC;2025-03-11;1;N-1;21;3000000;PROM;6.15;;;1;360;NL;2941;PROM;CL;0.0;0.0;1.059
2023-07-01;"8606";MONEY MARKET;F*BIC-180823;"97080000";K;CL   ;DPC;2024-06-08;1;N-1;2;200000;PROM;5.5;;;1;360;NL;199;PROM;CL;0.0;0.0;0.072
2023-07-01;"8606";MONEY MARKET;F*BIC-180823;"97080000";K;CL   ;DPC;2024-06-08;1;N-1;2;200000;PROM;5.5;;;1;360;NL;199;PROM;CL;0.0;0.0;0.072
2023-07-01;"8606";MONEY MARKET;F*BIC-180823;"97080000";K;CL   ;DPC;2024-06-08;1;N-1;2;200000;PROM;5.5;;;1;360;NL;199;PROM;CL;0.0;0.0;0.072
2023-07-01;"8606";MONEY MARKET;F*BIC-180823;"97080000";K;CL   ;DPC;2024-06-08;1;N-1;2;200000;PROM;5.5;;;1;360;NL;199;PROM;CL;0.0;0.0;0.072
2023-07-01;"8606";MONEY MARKET;F*STD-131123;"97036000";K;CL   ;DPC;2024-01-11;1;N-1;14;5000000;PROM;5.9;;;1;360;NL;4916;PROM;CL;0.0;0.0;1.77
2023-07-01;"8606";MONEY MARKET;F*BNS-270923;"97018000";"1";CL   ;DPC;2025-03-09;1;N-1;32;6000000;PROM;5.85;;;1;360;NL;5964;PROM;CL;0.0;0.0;2.147
2023-07-01;"8606";MONEY MARKET;F*STD-140923;"97036000";K;CL   ;DPC;2024-02-09;1;N-1;14;7000000;PROM;6.0;;;1;360;NL;6949;PROM;CL;0.0;0.0;2.502
2023-07-01;"8606";MONEY MARKET;BCHIBF0915;"97004000";"5";CL   ;BB;2023-01-09;1;AAA;3;110000;UF;8.4;;;1;365;RC;4747;$$;CL;0.0;0.0;1.709
2023-07-01;"8606";MONEY MARKET;BBNSAM0918;"97018000";"1";CL   ;BB;2023-01-09;1;AAA;32;200000;UF;8.45;;;1;365;RC;8589;$$;CL;0.0;0.0;3.092
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;100000000;$$;0.93;;;1;30;NL;119;$$;CL;0.0;0.0;0.043
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;73417626;$$;0.93;;;1;30;NL;87;$$;CL;0.0;0.0;0.031
2023-07-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;1000000000;$$;0.93;;;1;30;NL;1189;$$;CL;0.0;0.0;0.428
2023-07-01;"8606";MONEY MARKET;FNSEC-110823;"97053000";"2";CL   ;DPC;2023-11-08;1;N-1;35;36000000;$$;0.93;;;1;30;NL;43;$$;CL;0.0;0.0;0.015
2023-07-01;"8606";MONEY MARKET;FNBIC-020823;"97080000";K;CL   ;DPC;2023-02-08;1;N-1;2;1000000000;$$;0.93;;;1;30;NL;1189;$$;CL;0.0;0.0;0.428
2023-07-01;"8606";MONEY MARKET;F*EST-040923;"97030000";"7";CL   ;DPC;2023-04-09;1;N-1;21;6000000;PROM;6.0;;;1;360;NL;5966;PROM;CL;0.0;0.0;2.148
2023-07-01;"8606";MONEY MARKET;FNBIC-110923;"97080000";K;CL   ;DPC;2023-11-09;1;N-1;2;11000000000;$$;0.94;;;1;30;NL;12919;$$;CL;0.0;0.0;4.651
2023-07-01;"8606";MONEY MARKET;FNBIC-110923;"97080000";K;CL   ;DPC;2023-11-09;1;N-1;2;350000000;$$;0.94;;;1;30;NL;411;$$;CL;0.0;0.0;0.148
2023-07-01;"8606";MONEY MARKET;F*ITA-041023;"97023000";"9";CL   ;DPC;2023-04-10;1;N-1;76;6100000;PROM;6.0;;;1;360;NL;6036;PROM;CL;0.0;0.0;2.173
2023-07-01;"8606";MONEY MARKET;FNCNO-110823;"99500410";"0";CL   ;DPC;2023-11-08;1;N-1;16;7000000000;$$;0.94;;;1;30;NL;8300;$$;CL;0.0;0.0;2.988
2023-07-01;"8606";MONEY MARKET;FNCNO-090823;"99500410";"0";CL   ;DPC;2023-09-08;1;N-1;16;500000000;$$;0.93;;;1;30;NL;593;$$;CL;0.0;0.0;0.213
2023-07-01;"8606";MONEY MARKET;FNCNO-090823;"99500410";"0";CL   ;DPC;2023-09-08;1;N-1;16;500000000;$$;0.93;;;1;30;NL;593;$$;CL;0.0;0.0;0.213
2023-07-01;"8606";MONEY MARKET;FNCNO-090823;"99500410";"0";CL   ;DPC;2023-09-08;1;N-1;16;500000000;$$;0.93;;;1;30;NL;593;$$;CL;0.0;0.0;0.213
2023-07-01;"8606";MONEY MARKET;FNCNO-090823;"99500410";"0";CL   ;DPC;2023-09-08;1;N-1;16;500000000;$$;0.93;;;1;30;NL;593;$$;CL;0.0;0.0;0.213
2023-07-01;"8606";MONEY MARKET;FNCNO-090823;"99500410";"0";CL   ;DPC;2023-09-08;1;N-1;16;500000000;$$;0.93;;;1;30;NL;593;$$;CL;0.0;0.0;0.213
2023-07-01;"8606";MONEY MARKET;FNCNO-090823;"99500410";"0";CL   ;DPC;2023-09-08;1;N-1;16;500000000;$$;0.93;;;1;30;NL;593;$$;CL;0.0;0.0;0.213
2023-07-01;"8606";MONEY MARKET;FNCNO-090823;"99500410";"0";CL   ;DPC;2023-09-08;1;N-1;16;500000000;$$;0.93;;;1;30;NL;593;$$;CL;0.0;0.0;0.213
2023-07-01;"8606";MONEY MARKET;FNCNO-090823;"99500410";"0";CL   ;DPC;2023-09-08;1;N-1;16;500000000;$$;0.93;;;1;30;NL;593;$$;CL;0.0;0.0;0.213
2023-07-01;"8606";MONEY MARKET;F*BNS-100823;"97018000";"1";CL   ;DPC;2023-10-08;1;N-1;32;10000000;PROM;5.8;;;1;360;NL;9986;PROM;CL;0.0;0.0;3.595
2023-07-01;"8606";MONEY MARKET;F*EST-261023;"97030000";"7";CL   ;DPC;2025-02-10;1;N-1;21;2000000;PROM;6.05;;;1;360;NL;1972;PROM;CL;0.0;0.0;0.71
2023-07-01;"8606";MONEY MARKET;F*EST-261023;"97030000";"7";CL   ;DPC;2025-02-10;1;N-1;21;2000000;PROM;6.05;;;1;360;NL;1972;PROM;CL;0.0;0.0;0.71
2023-07-01;"8606";MONEY MARKET;F*EST-180823;"97030000";"7";CL   ;DPC;2024-06-08;1;N-1;21;1000000;PROM;5.4;;;1;360;NL;997;PROM;CL;0.0;0.0;0.359
2023-07-01;"8606";MONEY MARKET;F*EST-180823;"97030000";"7";CL   ;DPC;2024-06-08;1;N-1;21;500000;PROM;5.4;;;1;360;NL;499;PROM;CL;0.0;0.0;0.18
2023-07-01;"8606";MONEY MARKET;F*BCI-110823;"97006000";"6";CL   ;DPC;2023-11-08;1;N-1;13;4000000;PROM;5.65;;;1;360;NL;3994;PROM;CL;0.0;0.0;1.438
2023-07-01;"8606";MONEY MARKET;F*BCI-110823;"97006000";"6";CL   ;DPC;2023-11-08;1;N-1;13;2000000;PROM;5.15;;;1;360;NL;1997;PROM;CL;0.0;0.0;0.719
2023-07-01;"8606";MONEY MARKET;F*EST-061123;"97030000";"7";CL   ;DPC;2023-06-11;1;N-1;21;3000000;PROM;6.0;;;1;360;NL;2952;PROM;CL;0.0;0.0;1.063
2023-07-01;"8606";MONEY MARKET;F*EST-061123;"97030000";"7";CL   ;DPC;2023-06-11;1;N-1;21;3000000;PROM;6.0;;;1;360;NL;2952;PROM;CL;0.0;0.0;1.063
2023-07-01;"8606";MONEY MARKET;F*EST-061123;"97030000";"7";CL   ;DPC;2023-06-11;1;N-1;21;3000000;PROM;6.0;;;1;360;NL;2952;PROM;CL;0.0;0.0;1.063
2023-07-01;"8606";MONEY MARKET;F*EST-061123;"97030000";"7";CL   ;DPC;2023-06-11;1;N-1;21;3000000;PROM;6.0;;;1;360;NL;2952;PROM;CL;0.0;0.0;1.063
2023-07-01;"8606";MONEY MARKET;F*EST-160823;"97030000";"7";CL   ;DPC;2024-04-08;1;N-1;21;1000000;PROM;5.4;;;1;360;NL;998;PROM;CL;0.0;0.0;0.359
2023-07-01;"8606";MONEY MARKET;F*EST-031123;"97030000";"7";CL   ;DPC;2023-03-11;1;N-1;21;3000000;PROM;5.95;;;1;360;NL;2954;PROM;CL;0.0;0.0;1.064
2023-07-01;"8606";MONEY MARKET;F*EST-031123;"97030000";"7";CL   ;DPC;2023-03-11;1;N-1;21;3000000;PROM;5.95;;;1;360;NL;2954;PROM;CL;0.0;0.0;1.064
2023-07-01;"8606";MONEY MARKET;F*BNS-140823;"97018000";"1";CL   ;DPC;2024-02-08;1;N-1;32;5000000;PROM;5.7;;;1;360;NL;4990;PROM;CL;0.0;0.0;1.797
2023-07-01;"8606";MONEY MARKET;F*EST-271123;"97030000";"7";CL   ;DPC;2025-03-11;1;N-1;21;3000000;PROM;6.1;;;1;360;NL;2941;PROM;CL;0.0;0.0;1.059
2023-07-01;"8606";MONEY MARKET;F*EST-271123;"97030000";"7";CL   ;DPC;2025-03-11;1;N-1;21;3000000;PROM;6.1;;;1;360;NL;2941;PROM;CL;0.0;0.0;1.059
2023-07-01;"8606";MONEY MARKET;F*BCI-140823;"97006000";"6";CL   ;DPC;2024-02-08;1;N-1;13;3000000;PROM;5.2;;;1;360;NL;2994;PROM;CL;0.0;0.0;1.078
2023-07-01;"8606";MONEY MARKET;FNCNO-140823;"99500410";"0";CL   ;DPC;2024-02-08;1;N-1;16;500000000;$$;0.93;;;1;30;NL;592;$$;CL;0.0;0.0;0.213
2023-07-01;"8606";MONEY MARKET;FNCNO-140823;"99500410";"0";CL   ;DPC;2024-02-08;1;N-1;16;500000000;$$;0.93;;;1;30;NL;592;$$;CL;0.0;0.0;0.213
2023-07-01;"8606";MONEY MARKET;FNCNO-140823;"99500410";"0";CL   ;DPC;2024-02-08;1;N-1;16;500000000;$$;0.93;;;1;30;NL;592;$$;CL;0.0;0.0;0.213
2023-07-01;"8606";MONEY MARKET;FNCNO-140823;"99500410";"0";CL   ;DPC;2024-02-08;1;N-1;16;500000000;$$;0.93;;;1;30;NL;592;$$;CL;0.0;0.0;0.213
2023-07-01;"8618";MONEY MARKET DOLAR;F*BCI-160823;"97006000";"6";CL   ;DPC;2024-04-08;1;N-1;13;10000;PROM;7.0;;;1;360;NL;10;PROM;CL;0.0;0.0;0.004
2023-07-01;"8618";MONEY MARKET DOLAR;F*BCI-160823;"97006000";"6";CL   ;DPC;2024-04-08;1;N-1;13;10000;PROM;7.0;;;1;360;NL;10;PROM;CL;0.0;0.0;0.004
2023-07-01;"8618";MONEY MARKET DOLAR;F*BCI-160823;"97006000";"6";CL   ;DPC;2024-04-08;1;N-1;13;100000;PROM;5.6;;;1;360;NL;100;PROM;CL;0.0;0.0;0.041
2023-07-01;"8618";MONEY MARKET DOLAR;F*BCI-160823;"97006000";"6";CL   ;DPC;2024-04-08;1;N-1;13;100000;PROM;5.6;;;1;360;NL;100;PROM;CL;0.0;0.0;0.041
2023-07-01;"8618";MONEY MARKET DOLAR;F*BCI-160823;"97006000";"6";CL   ;DPC;2024-04-08;1;N-1;13;100000;PROM;5.6;;;1;360;NL;100;PROM;CL;0.0;0.0;0.041
2023-07-01;"8618";MONEY MARKET DOLAR;F*BCI-160823;"97006000";"6";CL   ;DPC;2024-04-08;1;N-1;13;100000;PROM;5.6;;;1;360;NL;100;PROM;CL;0.0;0.0;0.041
2023-07-01;"8618";MONEY MARKET DOLAR;F*BCI-160823;"97006000";"6";CL   ;DPC;2024-04-08;1;N-1;13;100000;PROM;5.6;;;1;360;NL;100;PROM;CL;0.0;0.0;0.041
2023-07-01;"8618";MONEY MARKET DOLAR;F*BCI-160823;"97006000";"6";CL   ;DPC;2024-04-08;1;N-1;13;10000;PROM;7.0;;;1;360;NL;10;PROM;CL;0.0;0.0;0.004
2023-07-01;"8618";MONEY MARKET DOLAR;F*BCI-220823;"97006000";"6";CL   ;DPC;2024-10-08;1;N-1;13;150000;PROM;5.6;;;1;360;NL;150;PROM;CL;0.0;0.0;0.062
2023-07-01;"8618";MONEY MARKET DOLAR;F*BCI-250923;"97006000";"6";CL   ;DPC;2025-01-09;1;N-1;13;5000000;PROM;5.89;;;1;360;NL;4955;PROM;CL;0.0;0.0;2.035
2023-07-01;"8618";MONEY MARKET DOLAR;F*BCI-280823;"97006000";"6";CL   ;DPC;2025-04-08;1;N-1;13;5000000;PROM;5.93;;;1;360;NL;4978;PROM;CL;0.0;0.0;2.044
2023-07-01;"8618";MONEY MARKET DOLAR;F*BIC-020823;"97080000";K;CL   ;DPC;2023-02-08;1;N-1;2;1000000;PROM;5.4;;;1;360;NL;1000;PROM;CL;0.0;0.0;0.411
2023-07-01;"8618";MONEY MARKET DOLAR;F*BIC-021023;"97080000";K;CL   ;DPC;2023-02-10;1;N-1;2;5093519;PROM;5.75;;;1;360;NL;504;PROM;CL;0.0;0.0;0.207
2023-07-01;"8618";MONEY MARKET DOLAR;F*BIC-021023;"97080000";K;CL   ;DPC;2023-02-10;1;N-1;2;5093519;PROM;5.75;;;1;360;NL;504;PROM;CL;0.0;0.0;0.207
2023-07-01;"8618";MONEY MARKET DOLAR;F*BIC-021023;"97080000";K;CL   ;DPC;2023-02-10;1;N-1;2;5093519;PROM;5.75;;;1;360;NL;504;PROM;CL;0.0;0.0;0.207
